,image1,image2,win1,win2,tie
41425,test-01921.jpg,train-13598.jpg,5,3,2
41426,test-06997.jpg,test-04514.jpg,0,9,1
41427,train-12035.jpg,train-09992.jpg,6,4,0
41428,test-02171.jpg,train-13513.jpg,3,1,6
41429,train-15887.jpg,train-05716.jpg,4,6,0
41430,train-32037.jpg,test-02210.jpg,0,7,3
41431,train-21167.jpg,train-18091.jpg,3,7,0
41432,train-03346.jpg,train-28551.jpg,7,3,0
41433,test-02849.jpg,test-02881.jpg,8,2,0
41434,train-11955.jpg,test-01183.jpg,7,3,0
41435,train-16058.jpg,train-09136.jpg,3,7,0
41436,train-19333.jpg,train-14186.jpg,6,3,1
41437,train-28295.jpg,train-24680.jpg,2,4,4
41438,train-21482.jpg,test-03763.jpg,7,3,0
41439,train-23726.jpg,train-15150.jpg,8,1,1
41440,train-21874.jpg,train-14384.jpg,0,9,1
41441,train-15448.jpg,train-22403.jpg,6,4,0
41442,train-06441.jpg,train-27229.jpg,9,1,0
41443,train-12610.jpg,test-01712.jpg,6,3,1
41444,train-30907.jpg,train-00783.jpg,7,1,2
41445,train-20517.jpg,train-31742.jpg,3,4,3
41446,test-04744.jpg,test-05624.jpg,4,2,4
41447,train-12651.jpg,train-10387.jpg,2,8,0
41448,train-15269.jpg,train-11667.jpg,0,7,3
41449,train-27537.jpg,train-03277.jpg,6,0,4
41450,train-17805.jpg,train-30252.jpg,7,3,0
41451,train-05714.jpg,train-17310.jpg,0,10,0
41452,test-00239.jpg,train-27046.jpg,1,9,0
41453,train-16029.jpg,train-20934.jpg,2,8,0
41454,train-22798.jpg,train-19525.jpg,0,9,1
41455,train-19236.jpg,train-11504.jpg,3,7,0
41456,train-23377.jpg,test-00375.jpg,10,0,0
41457,train-22714.jpg,test-06000.jpg,8,2,0
41458,train-14191.jpg,train-04198.jpg,0,10,0
41459,train-19540.jpg,train-02699.jpg,7,2,1
41460,test-01326.jpg,train-07434.jpg,3,5,2
41461,test-06569.jpg,train-13155.jpg,1,9,0
41462,train-20514.jpg,train-03419.jpg,0,8,2
41463,train-19305.jpg,train-17854.jpg,0,10,0
41464,train-17676.jpg,train-06401.jpg,5,5,0
41465,test-03738.jpg,test-05570.jpg,7,3,0
41466,test-02179.jpg,test-04954.jpg,4,5,1
41467,train-32062.jpg,train-28311.jpg,10,0,0
41468,test-06863.jpg,train-05561.jpg,3,5,2
41469,train-26036.jpg,train-25580.jpg,2,7,1
41470,train-01070.jpg,train-10042.jpg,7,3,0
41471,train-28008.jpg,train-20977.jpg,4,6,0
41472,test-03184.jpg,train-08185.jpg,4,1,5
41473,train-01493.jpg,train-12347.jpg,4,5,1
41474,train-17713.jpg,train-13095.jpg,3,7,0
41475,train-09402.jpg,train-20564.jpg,6,4,0
41476,test-02122.jpg,test-00563.jpg,3,4,3
41477,train-03718.jpg,train-10503.jpg,0,7,3
41478,train-12169.jpg,train-18171.jpg,1,9,0
41479,train-22830.jpg,train-23954.jpg,0,10,0
41480,test-03961.jpg,train-08204.jpg,9,0,0
41481,train-09439.jpg,train-31222.jpg,7,3,0
41482,train-05786.jpg,test-04662.jpg,5,2,3
41483,train-01722.jpg,train-12181.jpg,7,2,1
41484,train-01754.jpg,test-04814.jpg,9,1,0
41485,train-30131.jpg,test-03265.jpg,2,8,0
41486,test-01041.jpg,test-05236.jpg,2,8,0
41487,train-27833.jpg,test-02855.jpg,1,9,0
41488,train-05231.jpg,train-25480.jpg,0,9,1
41489,train-00150.jpg,train-21633.jpg,1,9,0
41490,test-03668.jpg,train-19425.jpg,0,8,1
41491,test-06380.jpg,train-22568.jpg,9,1,0
41492,train-00590.jpg,train-03819.jpg,7,2,1
41493,train-28642.jpg,test-04888.jpg,9,1,0
41494,train-26129.jpg,test-00269.jpg,7,3,0
41495,test-01745.jpg,train-23372.jpg,0,9,1
41496,train-17471.jpg,train-18863.jpg,7,1,2
41497,test-01874.jpg,train-13924.jpg,0,10,0
41498,train-17611.jpg,train-18884.jpg,5,0,4
41499,train-23302.jpg,train-10746.jpg,6,1,3
41500,train-10816.jpg,train-01796.jpg,4,6,0
41501,train-32101.jpg,train-28200.jpg,4,6,0
41502,train-11243.jpg,test-07288.jpg,8,2,0
41503,test-01008.jpg,train-12534.jpg,8,2,0
41504,train-17666.jpg,test-04046.jpg,0,10,0
41505,train-25441.jpg,train-24933.jpg,6,2,2
41506,train-16765.jpg,train-22579.jpg,8,2,0
41507,test-04691.jpg,test-05500.jpg,8,2,0
41508,train-16427.jpg,train-06000.jpg,9,1,0
41509,train-21033.jpg,train-06115.jpg,7,2,1
41510,train-22270.jpg,test-00537.jpg,0,10,0
41511,train-29325.jpg,train-30332.jpg,3,7,0
41512,train-10639.jpg,test-05197.jpg,10,0,0
41513,test-00418.jpg,train-13066.jpg,1,6,3
41514,test-02317.jpg,test-04760.jpg,5,5,0
41515,train-13086.jpg,train-12589.jpg,6,4,0
41516,train-02508.jpg,train-09624.jpg,1,8,1
41517,test-02274.jpg,train-17021.jpg,0,10,0
41518,test-07014.jpg,train-26469.jpg,8,1,1
41519,train-25007.jpg,train-01220.jpg,10,0,0
41520,train-06650.jpg,train-22548.jpg,1,9,0
41521,test-02456.jpg,test-04024.jpg,6,3,1
41522,train-14630.jpg,train-05258.jpg,6,4,0
41523,train-26524.jpg,train-25198.jpg,2,5,3
41524,train-24095.jpg,train-30122.jpg,7,1,2
41525,train-20511.jpg,test-07313.jpg,10,0,0
41526,train-05222.jpg,train-09595.jpg,3,7,0
41527,train-11143.jpg,train-18617.jpg,5,1,4
41528,train-15355.jpg,train-03862.jpg,2,4,3
41529,train-10351.jpg,train-28150.jpg,5,4,1
41530,train-10044.jpg,train-31388.jpg,1,9,0
41531,train-11322.jpg,test-00037.jpg,1,9,0
41532,train-29897.jpg,test-05883.jpg,1,8,1
41533,train-28867.jpg,train-00309.jpg,2,8,0
41534,train-31987.jpg,train-08248.jpg,4,5,1
41535,train-02837.jpg,test-01139.jpg,8,2,0
41536,train-30917.jpg,train-07506.jpg,8,1,1
41537,train-06853.jpg,train-21235.jpg,5,5,0
41538,test-05140.jpg,train-22591.jpg,0,10,0
41539,train-23162.jpg,train-28161.jpg,3,5,2
41540,train-06771.jpg,train-26506.jpg,10,0,0
41541,train-00823.jpg,train-31664.jpg,5,5,0
41542,test-01873.jpg,train-22634.jpg,1,9,0
41543,train-14572.jpg,train-01457.jpg,9,1,0
41544,train-20062.jpg,train-12387.jpg,4,1,5
41545,train-23304.jpg,train-31294.jpg,0,6,4
41546,train-26818.jpg,test-04151.jpg,8,1,1
41547,train-05764.jpg,train-26598.jpg,5,4,1
41548,test-06911.jpg,train-18301.jpg,10,0,0
41549,test-06451.jpg,train-05193.jpg,7,3,0
41550,train-04440.jpg,train-12811.jpg,3,3,4
41551,train-10803.jpg,train-18941.jpg,0,10,0
41552,train-19436.jpg,train-28161.jpg,9,1,0
41553,test-05437.jpg,test-05918.jpg,9,1,0
41554,train-13050.jpg,train-05913.jpg,8,1,1
41555,train-32060.jpg,train-18915.jpg,2,8,0
41556,train-22648.jpg,test-05736.jpg,0,8,2
41557,train-05805.jpg,train-23450.jpg,4,4,2
41558,train-16797.jpg,test-05874.jpg,0,10,0
41559,train-08907.jpg,train-28675.jpg,1,6,3
41560,test-00432.jpg,train-01620.jpg,1,9,0
41561,train-01724.jpg,train-32193.jpg,3,7,0
41562,test-05027.jpg,train-14070.jpg,6,3,1
41563,test-05352.jpg,train-30186.jpg,8,2,0
41564,train-05595.jpg,train-13426.jpg,0,10,0
41565,train-01375.jpg,train-11530.jpg,10,0,0
41566,train-03860.jpg,train-03538.jpg,2,8,0
41567,train-11085.jpg,train-01129.jpg,5,1,4
41568,train-28029.jpg,train-13524.jpg,2,6,2
41569,test-08017.jpg,train-00274.jpg,6,4,0
41570,train-02864.jpg,test-07155.jpg,7,0,3
41571,train-14758.jpg,train-07287.jpg,0,10,0
41572,train-16345.jpg,train-19432.jpg,9,1,0
41573,train-13105.jpg,train-03220.jpg,9,1,0
41574,train-03049.jpg,train-24018.jpg,9,1,0
41575,test-05326.jpg,test-01801.jpg,8,1,1
41576,train-20836.jpg,train-02174.jpg,5,5,0
41577,train-06974.jpg,train-01053.jpg,8,1,1
41578,train-04831.jpg,train-03378.jpg,6,3,1
41579,train-08928.jpg,train-17818.jpg,4,1,5
41580,test-01095.jpg,train-14927.jpg,7,3,0
41581,train-25382.jpg,train-13355.jpg,2,7,1
41582,train-19830.jpg,train-02838.jpg,1,8,1
41583,train-29823.jpg,test-03024.jpg,7,1,2
41584,train-16742.jpg,train-14950.jpg,9,0,1
41585,train-19288.jpg,train-20465.jpg,3,6,1
41586,train-28809.jpg,train-24936.jpg,6,4,0
41587,train-18834.jpg,train-11383.jpg,8,2,0
41588,train-01827.jpg,train-21793.jpg,8,2,0
41589,train-01251.jpg,test-02395.jpg,8,2,0
41590,train-24104.jpg,train-13205.jpg,1,8,1
41591,test-02507.jpg,train-30223.jpg,10,0,0
41592,train-05403.jpg,test-02753.jpg,1,5,3
41593,train-28696.jpg,test-01308.jpg,2,7,1
41594,train-14086.jpg,train-08984.jpg,8,0,2
41595,train-25854.jpg,train-27667.jpg,2,3,5
41596,train-05326.jpg,train-31522.jpg,6,2,2
41597,train-29231.jpg,test-06477.jpg,9,1,0
41598,train-06055.jpg,train-01504.jpg,10,0,0
41599,train-05369.jpg,train-02956.jpg,4,5,1
41600,train-23386.jpg,train-17589.jpg,5,5,0
41601,train-28309.jpg,train-12487.jpg,0,10,0
41602,train-19562.jpg,test-01863.jpg,2,6,2
41603,test-00623.jpg,train-08923.jpg,4,2,4
41604,test-02671.jpg,train-10609.jpg,1,4,5
41605,train-14324.jpg,train-13837.jpg,0,7,3
41606,train-04782.jpg,test-02410.jpg,3,4,3
41607,train-15238.jpg,train-09896.jpg,7,0,3
41608,train-02064.jpg,train-17076.jpg,1,9,0
41609,train-14242.jpg,test-03640.jpg,7,3,0
41610,test-07821.jpg,test-07268.jpg,0,10,0
41611,test-07103.jpg,train-18619.jpg,3,3,4
41612,train-18003.jpg,train-01584.jpg,7,1,2
41613,train-07673.jpg,train-27145.jpg,7,3,0
41614,train-32549.jpg,test-04411.jpg,7,3,0
41615,train-06677.jpg,train-23593.jpg,5,5,0
41616,train-04420.jpg,train-20044.jpg,4,6,0
41617,train-10664.jpg,train-08878.jpg,2,4,4
41618,train-05517.jpg,train-31522.jpg,9,0,0
41619,train-14452.jpg,train-14473.jpg,3,5,2
41620,train-17861.jpg,train-20423.jpg,3,5,2
41621,train-31465.jpg,test-04370.jpg,1,9,0
41622,train-01273.jpg,train-30451.jpg,1,9,0
41623,train-02524.jpg,test-07571.jpg,4,5,1
41624,train-16343.jpg,train-21767.jpg,10,0,0
41625,test-00537.jpg,train-04905.jpg,10,0,0
41626,test-02136.jpg,train-16488.jpg,6,4,0
41627,train-20065.jpg,train-30832.jpg,2,8,0
41628,train-17775.jpg,test-04732.jpg,2,7,1
41629,test-05883.jpg,train-30725.jpg,6,0,4
41630,train-13264.jpg,train-15967.jpg,6,4,0
41631,train-02690.jpg,train-04455.jpg,0,10,0
41632,train-15814.jpg,train-10897.jpg,1,6,3
41633,train-20894.jpg,train-14301.jpg,7,3,0
41634,train-07199.jpg,test-07481.jpg,4,5,1
41635,train-09173.jpg,test-06760.jpg,0,10,0
41636,test-08049.jpg,train-02836.jpg,6,1,3
41637,train-29897.jpg,train-21438.jpg,8,2,0
41638,train-11494.jpg,test-03345.jpg,1,9,0
41639,train-26295.jpg,train-23790.jpg,2,8,0
41640,test-06467.jpg,test-08082.jpg,0,10,0
41641,train-14477.jpg,train-06813.jpg,1,8,1
41642,train-08776.jpg,train-01134.jpg,4,3,3
41643,train-08771.jpg,train-06853.jpg,0,5,5
41644,train-10525.jpg,test-02864.jpg,9,1,0
41645,train-13367.jpg,test-06206.jpg,10,0,0
41646,train-19836.jpg,test-01661.jpg,1,9,0
41647,train-11425.jpg,train-11599.jpg,7,1,2
41648,test-00986.jpg,train-28321.jpg,8,2,0
41649,train-10856.jpg,train-08985.jpg,6,3,1
41650,train-13530.jpg,train-00221.jpg,1,9,0
41651,train-25790.jpg,test-06014.jpg,3,7,0
41652,train-21589.jpg,train-07039.jpg,7,3,0
41653,train-01690.jpg,train-26517.jpg,0,5,5
41654,train-07929.jpg,train-14045.jpg,0,10,0
41655,train-13083.jpg,train-08921.jpg,1,9,0
41656,train-26860.jpg,test-00269.jpg,9,0,0
41657,test-02345.jpg,train-16383.jpg,0,10,0
41658,test-06063.jpg,test-00133.jpg,1,4,4
41659,train-05480.jpg,train-10457.jpg,9,1,0
41660,train-00921.jpg,train-05822.jpg,2,5,3
41661,test-03022.jpg,train-14171.jpg,6,4,1
41662,train-29168.jpg,train-11221.jpg,8,2,0
41663,train-01581.jpg,train-12151.jpg,8,2,0
41664,train-01510.jpg,train-20992.jpg,0,9,1
41665,train-06191.jpg,test-07210.jpg,6,4,0
41666,test-06167.jpg,test-01205.jpg,1,2,7
41667,test-07952.jpg,train-30167.jpg,5,3,2
41668,train-14919.jpg,train-04083.jpg,9,1,0
41669,test-02856.jpg,test-05872.jpg,3,3,4
41670,train-24100.jpg,test-07377.jpg,9,1,0
41671,test-07770.jpg,test-04954.jpg,3,7,0
41672,train-06623.jpg,test-07134.jpg,5,5,0
41673,train-29677.jpg,train-11360.jpg,8,1,1
41674,train-06816.jpg,train-27488.jpg,5,1,4
41675,train-14176.jpg,test-06747.jpg,0,6,4
41676,train-05386.jpg,train-32512.jpg,1,6,3
41677,train-23035.jpg,train-14070.jpg,10,0,0
41678,test-01141.jpg,test-01842.jpg,10,0,0
41679,train-06149.jpg,test-05929.jpg,6,4,0
41680,train-14424.jpg,train-09536.jpg,5,2,3
41681,train-06122.jpg,train-32086.jpg,5,1,4
41682,train-19033.jpg,train-08960.jpg,7,3,0
41683,train-20226.jpg,train-14718.jpg,9,1,1
41684,test-02855.jpg,train-21596.jpg,6,4,0
41685,test-04028.jpg,test-03385.jpg,0,10,0
41686,test-04506.jpg,train-14303.jpg,0,7,3
41687,train-03110.jpg,train-28854.jpg,1,9,0
41688,train-08187.jpg,train-24705.jpg,8,2,0
41689,train-13838.jpg,test-06382.jpg,5,0,5
41690,train-14112.jpg,train-03599.jpg,9,1,0
41691,train-09882.jpg,train-12346.jpg,4,2,4
41692,train-08370.jpg,train-13159.jpg,9,0,1
41693,train-29946.jpg,train-14033.jpg,0,10,0
41694,train-03070.jpg,train-31984.jpg,2,8,0
41695,train-21895.jpg,train-09099.jpg,0,10,0
41696,train-02920.jpg,test-05007.jpg,0,10,0
41697,train-16158.jpg,train-12707.jpg,7,3,0
41698,train-03242.jpg,train-27855.jpg,10,0,0
41699,train-20338.jpg,test-07221.jpg,1,7,2
41700,train-07741.jpg,train-18153.jpg,4,4,2
41701,train-27896.jpg,train-06753.jpg,1,7,2
41702,train-01119.jpg,train-29906.jpg,1,6,3
41703,train-03637.jpg,train-17816.jpg,3,7,0
41704,train-14913.jpg,train-05341.jpg,0,9,1
41705,train-27028.jpg,train-04129.jpg,6,3,1
41706,train-08091.jpg,train-05803.jpg,7,3,0
41707,test-05957.jpg,train-01100.jpg,8,2,0
41708,test-02399.jpg,train-23493.jpg,10,0,0
41709,train-14004.jpg,test-07918.jpg,5,5,0
41710,train-06974.jpg,test-03953.jpg,5,5,0
41711,train-16569.jpg,train-32387.jpg,5,3,2
41712,train-11587.jpg,train-04499.jpg,4,4,2
41713,train-02106.jpg,test-07092.jpg,3,5,2
41714,train-30991.jpg,train-20828.jpg,1,9,0
41715,train-18989.jpg,train-10577.jpg,3,6,1
41716,train-21545.jpg,train-08963.jpg,1,9,0
41717,train-09628.jpg,train-26708.jpg,2,8,0
41718,train-13159.jpg,train-00400.jpg,0,10,0
41719,train-30630.jpg,train-04158.jpg,1,8,1
41720,test-03140.jpg,test-06308.jpg,2,7,1
41721,train-24670.jpg,train-14450.jpg,7,3,0
41722,test-06582.jpg,train-04875.jpg,5,3,2
41723,train-02497.jpg,train-31732.jpg,1,9,0
41724,train-07097.jpg,test-07565.jpg,0,10,0
41725,train-01519.jpg,train-18276.jpg,1,9,0
41726,train-14908.jpg,test-01577.jpg,9,1,0
41727,test-06365.jpg,train-01082.jpg,3,5,2
41728,test-03039.jpg,train-17907.jpg,4,5,1
41729,test-00406.jpg,train-27674.jpg,2,3,4
41730,train-04003.jpg,test-00399.jpg,4,5,1
41731,test-04076.jpg,train-02764.jpg,2,4,4
41732,train-06650.jpg,train-17096.jpg,1,9,0
41733,test-00154.jpg,train-20686.jpg,0,10,0
41734,train-32047.jpg,train-12319.jpg,8,2,0
41735,test-05488.jpg,train-07158.jpg,0,9,1
41736,test-04893.jpg,train-02641.jpg,10,0,0
41737,train-09074.jpg,test-07518.jpg,8,2,0
41738,train-03912.jpg,train-23254.jpg,0,10,0
41739,train-03304.jpg,test-05319.jpg,4,6,0
41740,train-00554.jpg,train-06121.jpg,4,4,2
41741,train-09330.jpg,train-16024.jpg,1,9,0
41742,train-22714.jpg,train-12957.jpg,6,4,0
41743,train-17533.jpg,train-16356.jpg,0,10,0
41744,train-31050.jpg,train-16814.jpg,2,8,0
41745,test-05872.jpg,train-11239.jpg,5,5,0
41746,test-02683.jpg,train-03087.jpg,10,0,0
41747,test-05957.jpg,test-01188.jpg,9,1,0
41748,train-24130.jpg,test-00339.jpg,5,5,0
41749,train-31356.jpg,test-06382.jpg,7,2,1
41750,train-28530.jpg,train-05158.jpg,10,0,0
41751,train-18987.jpg,train-24739.jpg,8,2,0
41752,train-26955.jpg,test-01224.jpg,8,0,2
41753,test-01989.jpg,train-15256.jpg,8,1,1
41754,test-01699.jpg,train-31524.jpg,6,4,0
41755,train-05330.jpg,test-05775.jpg,0,10,0
41756,test-05137.jpg,train-27045.jpg,9,1,0
41757,train-12493.jpg,train-17018.jpg,2,7,1
41758,test-00305.jpg,test-05179.jpg,7,3,0
41759,test-00417.jpg,train-10082.jpg,0,10,0
41760,train-31353.jpg,train-01006.jpg,1,6,3
41761,train-09968.jpg,train-22446.jpg,8,1,1
41762,test-00028.jpg,train-03054.jpg,2,8,0
41763,train-32599.jpg,test-04299.jpg,2,4,4
41764,train-06226.jpg,test-04372.jpg,5,3,2
41765,train-20793.jpg,train-21569.jpg,4,4,2
41766,train-25150.jpg,train-09210.jpg,8,2,0
41767,train-16524.jpg,train-31651.jpg,3,5,2
41768,train-22515.jpg,train-06860.jpg,2,8,0
41769,test-00313.jpg,train-31800.jpg,7,3,0
41770,train-00995.jpg,test-06371.jpg,2,8,0
41771,train-03369.jpg,train-19511.jpg,6,1,3
41772,train-14276.jpg,test-01029.jpg,2,7,1
41773,test-03696.jpg,train-06281.jpg,2,2,6
41774,test-05445.jpg,test-03844.jpg,0,9,1
41775,train-11124.jpg,train-24647.jpg,4,5,1
41776,test-00418.jpg,train-29615.jpg,0,8,2
41777,train-05766.jpg,train-20934.jpg,4,5,1
41778,test-01664.jpg,train-00715.jpg,7,2,1
41779,test-05628.jpg,train-06516.jpg,10,0,0
41780,train-11632.jpg,train-10069.jpg,9,1,0
41781,train-32043.jpg,train-32222.jpg,3,7,0
41782,train-17416.jpg,train-03716.jpg,4,2,4
41783,train-09336.jpg,train-13401.jpg,2,3,5
41784,train-06698.jpg,train-08412.jpg,1,9,0
41785,train-03974.jpg,train-22152.jpg,1,9,0
41786,test-04936.jpg,train-09304.jpg,4,6,0
41787,test-02140.jpg,train-23916.jpg,1,5,4
41788,train-10895.jpg,train-01883.jpg,1,9,0
41789,test-00568.jpg,train-26481.jpg,9,1,0
41790,train-03088.jpg,train-11817.jpg,4,6,0
41791,test-07779.jpg,train-21554.jpg,0,9,1
41792,train-20612.jpg,train-16222.jpg,9,1,0
41793,train-20642.jpg,train-03188.jpg,8,1,1
41794,train-23297.jpg,train-08981.jpg,2,7,1
41795,train-22983.jpg,test-00277.jpg,9,1,0
41796,train-07969.jpg,test-05070.jpg,4,6,0
41797,train-26652.jpg,test-02837.jpg,1,9,0
41798,train-10701.jpg,train-32126.jpg,8,2,0
41799,train-24573.jpg,train-01758.jpg,10,0,0
41800,test-01455.jpg,train-13042.jpg,7,2,1
41801,train-19869.jpg,train-08718.jpg,5,3,2
41802,test-06977.jpg,train-08185.jpg,7,3,0
41803,train-07611.jpg,train-02699.jpg,7,2,1
41804,train-03558.jpg,train-27657.jpg,4,6,0
41805,test-00863.jpg,train-18573.jpg,9,1,0
41806,train-20812.jpg,train-03263.jpg,1,8,1
41807,test-03816.jpg,train-06777.jpg,4,2,4
41808,train-15887.jpg,test-01214.jpg,2,5,3
41809,test-03428.jpg,test-02931.jpg,10,0,0
41810,train-02167.jpg,test-03732.jpg,0,10,0
41811,test-01110.jpg,train-14781.jpg,4,3,3
41812,train-25956.jpg,train-02960.jpg,5,5,0
41813,test-06891.jpg,train-03015.jpg,5,5,0
41814,train-02711.jpg,train-28449.jpg,2,7,1
41815,train-10603.jpg,train-09242.jpg,3,7,0
41816,train-22272.jpg,train-06995.jpg,10,0,0
41817,train-02603.jpg,train-24805.jpg,6,4,0
41818,train-08308.jpg,train-26876.jpg,8,0,2
41819,train-07429.jpg,train-07265.jpg,8,2,0
41820,train-24280.jpg,train-30394.jpg,2,7,1
41821,train-13264.jpg,train-21141.jpg,5,3,2
41822,train-06022.jpg,train-26042.jpg,5,5,0
41823,train-23508.jpg,train-24677.jpg,0,10,0
41824,train-18884.jpg,train-14861.jpg,4,5,1
41825,train-04940.jpg,test-07877.jpg,0,10,0
41826,train-26345.jpg,train-13426.jpg,1,4,5
41827,train-12235.jpg,train-19781.jpg,1,9,0
41828,train-10389.jpg,train-09819.jpg,0,10,0
41829,train-07887.jpg,train-22126.jpg,1,6,3
41830,train-29353.jpg,train-04987.jpg,4,4,2
41831,train-00773.jpg,test-02719.jpg,9,1,0
41832,train-19373.jpg,train-26715.jpg,1,9,0
41833,test-02260.jpg,test-04324.jpg,0,10,0
41834,train-01144.jpg,test-03872.jpg,8,2,0
41835,train-26600.jpg,train-15510.jpg,5,5,0
41836,test-00058.jpg,train-21068.jpg,3,7,0
41837,train-22668.jpg,train-09754.jpg,0,10,0
41838,test-05749.jpg,test-03955.jpg,3,7,0
41839,train-10386.jpg,train-25721.jpg,10,0,0
41840,train-18622.jpg,train-22240.jpg,10,0,0
41841,test-00502.jpg,test-04100.jpg,9,1,0
41842,train-08681.jpg,train-12197.jpg,3,7,0
41843,train-32608.jpg,train-10934.jpg,4,2,4
41844,test-03290.jpg,train-25603.jpg,2,9,0
41845,train-20743.jpg,train-18976.jpg,9,1,0
41846,train-25045.jpg,train-09924.jpg,5,5,0
41847,train-26095.jpg,test-01612.jpg,5,5,0
41848,train-00231.jpg,train-11907.jpg,7,3,0
41849,train-28563.jpg,train-09341.jpg,1,6,3
41850,test-05594.jpg,test-02190.jpg,5,5,0
41851,train-27713.jpg,train-25674.jpg,2,8,0
41852,train-20055.jpg,train-16489.jpg,8,2,0
41853,train-19497.jpg,test-00455.jpg,7,1,2
41854,train-24087.jpg,train-25537.jpg,2,6,2
41855,train-07445.jpg,test-02145.jpg,2,8,0
41856,test-06249.jpg,train-06141.jpg,6,4,0
41857,test-06327.jpg,train-27849.jpg,2,6,2
41858,train-10027.jpg,train-06663.jpg,9,0,1
41859,train-23821.jpg,train-07029.jpg,4,6,0
41860,train-04759.jpg,train-25561.jpg,4,5,1
41861,train-26327.jpg,test-01483.jpg,2,8,0
41862,train-01694.jpg,train-29462.jpg,0,6,4
41863,train-27429.jpg,train-13669.jpg,4,6,0
41864,train-04695.jpg,train-30232.jpg,1,9,0
41865,train-31884.jpg,train-02717.jpg,1,8,1
41866,train-31626.jpg,train-06298.jpg,3,6,1
41867,train-09559.jpg,test-07851.jpg,0,4,6
41868,train-13056.jpg,train-19028.jpg,10,0,0
41869,train-06347.jpg,train-26723.jpg,1,9,0
41870,train-13933.jpg,train-26558.jpg,0,10,0
41871,train-20107.jpg,train-22235.jpg,5,3,2
41872,train-22396.jpg,train-19692.jpg,8,2,0
41873,train-00700.jpg,train-13042.jpg,5,2,3
41874,test-03600.jpg,train-05154.jpg,0,10,0
41875,train-01736.jpg,train-19666.jpg,9,1,0
41876,train-20064.jpg,train-18893.jpg,9,1,0
41877,test-07778.jpg,train-29526.jpg,7,3,0
41878,train-05248.jpg,test-04284.jpg,1,9,0
41879,train-23816.jpg,train-16038.jpg,1,9,0
41880,train-19752.jpg,test-03092.jpg,1,9,0
41881,train-00765.jpg,train-08978.jpg,0,9,1
41882,train-25903.jpg,train-15998.jpg,9,0,1
41883,train-15183.jpg,train-08478.jpg,7,3,0
41884,train-08228.jpg,train-17418.jpg,1,9,0
41885,train-06934.jpg,train-16837.jpg,0,10,0
41886,train-03382.jpg,train-25363.jpg,10,0,0
41887,train-05499.jpg,train-31917.jpg,1,8,1
41888,train-14894.jpg,train-18895.jpg,3,3,4
41889,train-02378.jpg,train-03516.jpg,5,3,1
41890,train-12064.jpg,train-23081.jpg,2,3,5
41891,test-01031.jpg,train-04775.jpg,8,2,0
41892,train-18461.jpg,train-13829.jpg,7,1,2
41893,train-05215.jpg,train-29699.jpg,9,0,1
41894,train-17554.jpg,train-22991.jpg,4,5,1
41895,train-03880.jpg,train-17555.jpg,10,0,0
41896,test-00030.jpg,train-29918.jpg,2,6,2
41897,train-09341.jpg,train-24522.jpg,1,9,0
41898,test-04011.jpg,train-24723.jpg,5,5,0
41899,train-22679.jpg,train-03892.jpg,3,5,2
41900,train-24518.jpg,train-16379.jpg,7,3,0
41901,test-01127.jpg,test-00779.jpg,2,8,0
41902,train-19939.jpg,train-06676.jpg,7,3,0
41903,test-01320.jpg,train-08763.jpg,2,0,8
41904,train-18755.jpg,train-24977.jpg,4,6,0
41905,train-11935.jpg,train-18699.jpg,4,6,0
41906,train-30269.jpg,test-06705.jpg,5,2,3
41907,train-13354.jpg,train-07058.jpg,4,6,0
41908,train-03021.jpg,test-00611.jpg,9,0,1
41909,test-08062.jpg,train-12060.jpg,4,3,3
41910,train-15611.jpg,train-30459.jpg,2,8,0
41911,train-32288.jpg,train-00597.jpg,1,8,1
41912,train-09572.jpg,train-05179.jpg,9,1,0
41913,train-01997.jpg,train-30445.jpg,1,7,2
41914,train-04817.jpg,train-17106.jpg,3,7,0
41915,train-02792.jpg,train-13877.jpg,6,0,4
41916,train-04016.jpg,test-06361.jpg,1,9,0
41917,train-01589.jpg,train-10069.jpg,2,5,3
41918,train-21221.jpg,train-23796.jpg,2,8,0
41919,train-26621.jpg,train-14939.jpg,3,7,0
41920,train-13512.jpg,test-04125.jpg,4,6,0
41921,train-30998.jpg,train-10673.jpg,9,1,0
41922,train-09348.jpg,train-09713.jpg,1,9,0
41923,train-13676.jpg,train-03599.jpg,4,4,2
41924,train-16546.jpg,train-07874.jpg,9,0,1
41925,train-27786.jpg,train-06418.jpg,0,10,0
41926,test-05706.jpg,train-05407.jpg,1,3,6
41927,train-16519.jpg,test-05643.jpg,9,1,0
41928,train-27017.jpg,test-06349.jpg,7,2,1
41929,test-05870.jpg,train-07448.jpg,1,9,0
41930,train-28696.jpg,train-07491.jpg,2,8,0
41931,test-04267.jpg,train-02816.jpg,10,0,0
41932,train-27385.jpg,train-14961.jpg,8,2,0
41933,train-23110.jpg,test-01424.jpg,7,3,0
41934,train-29399.jpg,train-17552.jpg,0,7,3
41935,train-12765.jpg,train-06131.jpg,6,3,1
41936,test-02507.jpg,train-29774.jpg,8,1,1
41937,train-14279.jpg,train-17671.jpg,2,7,1
41938,train-05837.jpg,test-03134.jpg,5,0,5
41939,train-02508.jpg,train-12710.jpg,2,6,2
41940,train-03405.jpg,train-11221.jpg,6,2,2
41941,train-06783.jpg,train-22845.jpg,8,2,0
