row,image1,image2,win1,win2,tie
3852,831b9bfb3171fcd9.jpeg,edcbb3336b49b326.jpeg,10,0,0
3853,30a4f2c0005fcdda.jpeg,534b4b531313637a.jpeg,7,2,1
3854,70280b1376cf9c70.jpeg,efdbeb5296726243.jpeg,10,0,0
3855,24c9012c347d9587.jpeg,cef6f6bcccccbc8c.jpeg,0,10,0
3856,39b226323af3f1c0.jpeg,7c6ceeeae1929a9c.jpeg,0,10,0
3857,39bd94b3b393e4e0.jpeg,b38293a7a7c01153.jpeg,5,5,0
3858,8e6ad2bbbbb19199.jpeg,fa6c75ed6cd1d253.jpeg,10,0,0
3859,74706b4b040b43a9.jpeg,d69009b1c1c4d8c0.jpeg,9,1,0
3860,394bcfcdcfc9c9cb.jpeg,6677f3cd3e7ef6fe.jpeg,2,5,3
3861,133321a1613169cd.jpeg,337b30b094dc4464.jpeg,5,3,2
3862,b18119479772428d.jpeg,c381931504c090e4.jpeg,10,0,0
3863,86aa9c7cbecf0dbf.jpeg,b6db972f5647060f.jpeg,7,2,1
3864,37d9c0041f7f69c3.jpeg,c5c64cf4d25291c0.jpeg,0,10,0
3865,1f3f2d45e8d96d49.jpeg,280b9b682cddec9c.jpeg,10,0,0
3866,48b19393b3725333.jpeg,dedc5accf0dccffb.jpeg,9,0,1
3867,951e6e53d12643d3.png,ca4c9d8d1d4c8f2d.jpeg,2,8,0
3868,3b1949795d61753d.jpeg,48ca644d55d4c6c3.jpeg,0,10,0
3869,82961b229696c0fe.jpeg,f48c81d0b0e1c7c3.jpeg,6,3,1
3870,1af0c9aa12963768.jpeg,3d3cae62248c90f3.jpeg,10,0,0
3871,4d5513dbd343c313.jpeg,f8b0bcd85bccc7b2.jpeg,5,1,4
3872,1c1b91b4326d71b9.jpeg,4757d6c4e4d09b93.jpeg,10,0,0
3873,6eb8f66266a2effc.jpeg,decdcd42169f9aaf.jpeg,7,3,0
3874,242d2c2c9da5e4e4.jpeg,9686c3cda9f871b9.jpeg,0,10,0
3875,1f1f9e7dbffee2a0.jpeg,abcac3ff84673e0e.jpeg,2,8,0
3876,7da193a1390ca8d4.jpeg,9a8cac682c78f86c.jpeg,3,5,2
3877,8e16ec0e06220acc.jpeg,c0e060ecb870677e.jpeg,8,1,1
3878,0000c8f201050043.jpeg,e46171f1b0f45514.jpeg,9,1,0
3879,6f3d2ccdcc646a6e.jpeg,c6846171933020fc.jpeg,8,2,0
3880,3f7574684cb97fd3.jpeg,6667262cede8ecc1.jpeg,6,1,3
3881,a422c60675a5c491.jpeg,b8ecccc8d0e79705.jpeg,2,5,3
3882,482c9f8f972a2606.jpeg,a4c4c28ce1e26060.jpeg,2,3,5
3883,0e16b469c127ced8.jpeg,8383b3d318c3dc5c.jpeg,8,2,0
3884,101445020a2e6464.jpeg,1737171d35883a32.jpeg,7,1,2
3885,34611b8bc3abc9e5.jpeg,c565636d6dad6be5.jpeg,7,3,0
3886,82e168e961da0f0c.jpeg,f6f2f96c74381bb1.jpeg,3,1,6
3887,a3e2d092906565e3.jpeg,dadb646419b9998a.jpeg,1,7,2
3888,00080424a6a32322.jpeg,fe8a24244d039ff8.jpeg,0,9,1
3889,a9617aaef886b4c1.jpeg,c7722c9e984ce86c.jpeg,4,5,1
3890,110323f2f6de0b32.jpeg,9d8fde44c69e58f6.jpeg,10,0,0
3891,7071616438c94f4c.jpeg,8484840d79696130.jpeg,0,10,0
3892,313b4fe8e06b9c60.jpeg,e8e272a6c6cec929.jpeg,5,0,5
3893,0b2b6fbe6aac80a6.jpeg,5919392be9895343.jpeg,8,1,1
3894,93a6c84e29baf060.jpeg,ad1f79c16799271a.jpeg,1,7,2
3895,e0e86ae4b266e599.jpeg,fe8a24244d039ff8.jpeg,2,8,0
3896,0084c1d3c81dd353.jpeg,485cb79f9fe88aa6.jpeg,6,1,3
3897,dedfdf3fceae6c6e.jpeg,f0f2debfeeb47ee4.jpeg,8,1,1
3898,c9a8e4b65ad97878.jpeg,cbe647cd4c31e284.jpeg,0,10,0
3899,8e0e8ededf198d09.jpeg,b036a393272f5d03.jpeg,1,4,5
3900,5a981c985958a058.jpeg,977e5e64696b6969.jpeg,10,0,0
3901,d8494832ccc4d0f8.jpeg,f7f9d97c98b5d892.jpeg,8,1,1
3902,66244d5b54541f2a.jpeg,f0e0ecd979b0954d.jpeg,3,3,4
3903,eee0e1b3929b9adc.jpeg,f131300514262220.jpeg,10,0,0
3904,d9bcdab19dc3717b.jpeg,f4f97bae7676d6f6.jpeg,10,0,0
3905,67676ed79898886c.jpeg,eb3b426464a68d9d.jpeg,6,1,3
3906,cdad4c5832b2126a.jpeg,e6a7679ba4ccb185.jpeg,0,4,6
3907,342015476e7f7e7f.jpeg,bfbf2330644cccae.jpeg,2,4,4
3908,c684525666868a92.jpeg,d8dadc7c3e9c81ab.jpeg,7,1,2
3909,8a2aca552d8b552d.jpeg,d89998b2d8903333.jpeg,4,0,6
3910,0c34dad8e0c43ccc.jpeg,b38293a7a7c01153.jpeg,9,1,0
3911,00002020b4b8b026.jpeg,9b9b6e1f7aecf9e8.jpeg,0,10,0
3912,34727a6c666a8dd4.jpeg,a6c6c6be343898c5.jpeg,0,10,0
3913,1c74d180e6f0983c.jpeg,f1e0e0f9fb6c6d5c.jpeg,10,0,0
3914,d4ec1583b8b07159.jpeg,f57d1ca6b2a74918.jpeg,2,1,7
3915,1715171f3dcab42b.jpeg,996d9631715c8cb8.jpeg,0,6,4
3916,34727a6c666a8dd4.jpeg,9943534242484a4a.png,0,10,0
3917,8fbb696562d999b1.jpeg,a08191814df1346c.jpeg,3,1,6
3918,b2e6e733d8d8d8d9.jpeg,dada3c32a28666a6.jpeg,0,9,1
3919,7777b4d670a0d21a.jpeg,c2f2b3e62031b5d3.jpeg,1,8,1
3920,e46171f1b0f45514.jpeg,f4f4f0f967f8193c.jpeg,1,8,1
3921,7736371b2d6554c3.jpeg,b7c5d96869cbdadb.jpeg,3,1,6
3922,27a7a2716be0b0b8.jpeg,f9f8fcadf6ecde34.jpeg,10,0,0
3923,3434799af2e20280.jpeg,f3e7e7e5e7c5e1ee.jpeg,10,0,0
3924,1b7475cd406b3bbb.jpeg,b3b286c6b4b05c6d.jpeg,9,0,1
3925,cdcce1635959beb2.jpeg,d50705645832b591.jpeg,10,0,0
3926,6b791d2b6a72626a.jpeg,f878f87ab9e9b82e.jpeg,6,2,2
3927,0a8a946d6eee9eb4.jpeg,5071e1e8822e7051.jpeg,0,10,0
3928,8080bc9f97939c1c.jpeg,c0e0ac0e94a8b2d0.jpeg,6,2,2
3929,6e664b6c0e0f0b1b.jpeg,c2f2defeba77d9d9.jpeg,10,0,0
3930,1d3b3975672563a3.jpeg,8191a3cecce96828.jpeg,10,0,0
3931,3e1ebb964d2d3434.jpeg,c1e351c0c242a969.jpeg,5,1,4
3932,0204336268d89e24.jpeg,32383cbdf5065646.jpeg,1,2,7
3933,c7e7e76602cbf924.jpeg,f67e3e9a9afefcd8.jpeg,10,0,0
3934,41e737465b73b3f3.jpeg,485cb79f9fe88aa6.jpeg,2,3,5
3935,a5a636a6a637f567.jpeg,fbf2b6e139c7cf3f.jpeg,10,0,0
3936,0c446636268dcd4f.jpeg,340407178b880400.jpeg,0,10,0
3937,c0e0ac0e94a8b2d0.jpeg,c0e16116264d8c20.jpeg,10,0,0
3938,0ff217444e2c7a8a.jpeg,781bd3f6dba9846c.jpeg,0,1,9
3939,1c74d180e6f0983c.jpeg,fc7d7f77e9d3cf6f.jpeg,10,0,0
3940,7736371b2d6554c3.jpeg,88dcccf9eb4ecc83.jpeg,0,10,0
3941,4ac6cec4c94b4bcc.jpeg,70a0e4dc9d94d8d8.jpeg,0,10,0
3942,5816145634a0aa8b.jpeg,cdcd850903c43680.jpeg,1,9,0
3943,1cf421d112d6ccda.jpeg,62fa3434f170e8da.jpeg,0,9,1
3944,c7e7e76602cbf924.jpeg,e0e86ae4b266e599.jpeg,10,0,0
3945,05c54565ddd4b437.jpeg,e3675e9a9b934cb0.jpeg,1,9,0
3946,abcac3ff84673e0e.jpeg,b2e6e733d8d8d8d9.jpeg,9,1,0
3947,09e183d37b6f4d4e.jpeg,949d8d8d9d89cade.jpeg,0,10,0
3948,a422c60675a5c491.jpeg,d9999dd477470f17.jpeg,5,4,1
3949,30a4f2c0005fcdda.jpeg,c8e092111969a9e9.jpeg,0,9,1
3950,90d0e1f1891310f1.jpeg,f0ccebc1c1cbcecc.jpeg,4,5,1
3951,4ccce4e138cd0e0b.jpeg,e1c4dc5868581018.jpeg,7,2,1
3952,7262646126722230.jpeg,88dcccf9eb4ecc83.jpeg,0,10,0
3953,212393d6d2926cdc.jpeg,d8e070f2d2302c0c.jpeg,0,8,2
3954,8ce666859cdc4ace.jpeg,c9ddf4c480010343.jpeg,10,0,0
3955,195b92ca2a270626.jpeg,dece4a6260c14250.jpeg,10,0,0
3956,4d60525c3c3e3e66.jpeg,e3f9f0e9a3a2b927.jpeg,0,9,1
3957,32327350920144d4.jpeg,fc7d7f77e9d3cf6f.jpeg,10,0,0
3958,164748c42f2b1bfc.jpeg,87c7c7c7a4e56c6c.jpeg,0,10,0
3959,0e3c183cb3888d3e.jpeg,bebf3ab3f937ecfc.jpeg,6,2,2
3960,3e1ebb964d2d3434.jpeg,af2baa72b2b85ada.jpeg,2,8,0
3961,a8f2e0e078f8ce6b.jpeg,e3c959b199e8627a.jpeg,1,2,7
3962,3b3b333b9b40c088.jpeg,b2b3b3a3acececec.jpeg,10,0,0
3963,149270991a64a484.jpeg,aa2042383d078aa9.jpeg,0,10,0
3964,14070706367b8727.jpeg,185e5aa4d6d88048.jpeg,0,9,1
3965,9a4cc1f336cdc81a.jpeg,f1f9bb577423306c.jpeg,1,8,1
3966,10c0f89d6bffdc9c.jpeg,e98b2a3b0d1fb999.jpeg,0,8,2
3967,340c0e666e7a7226.jpeg,fdfff73525a4002b.jpeg,9,0,1
3968,4cb1b1287353131b.jpeg,6048854c2a4c4c36.jpeg,9,0,1
3969,7736371b2d6554c3.jpeg,fef2f2e6cb99ac9b.jpeg,0,9,1
3970,949498cc4ed098b2.png,ff7b3fdd9f1f3cf0.jpeg,3,6,1
3971,68703676d68e2d6f.jpeg,80fb7f4f15264784.jpeg,1,6,3
3972,38a496340c618e7c.jpeg,80c4c1c76ccc18d9.jpeg,10,0,0
3973,2622f0d0dac89e9e.jpeg,647cef7ee6eee6f3.jpeg,0,10,0
3974,c787c3c5c7838183.jpeg,f4f4f0f967f8193c.jpeg,8,0,2
3975,f0e8cc8cb1e9fcdb.jpeg,fa6c75ed6cd1d253.jpeg,7,1,2
3976,9a51313574c545cb.jpeg,eccce8b151c35134.jpeg,5,5,0
3977,d4394985b66ba1a1.jpeg,e1c4dc5868581018.jpeg,6,3,1
3978,1af0c9aa12963768.jpeg,337b30b094dc4464.jpeg,10,0,0
3979,d0f0c8e8f0d8d4e4.jpeg,d3cbcbc6c6c6c787.jpeg,10,0,0
3980,595b53dbc2e4ad67.jpeg,c0f4f8fc7c6dcf9a.jpeg,0,10,0
3981,6d785ee7e2f8f8f2.jpeg,c5c64cf4d25291c0.jpeg,0,9,1
3982,2b317173d7e5e5e7.jpeg,72322a6e25645213.jpeg,10,0,0
3983,7262e2e1f0f9acb2.jpeg,7327274717bc7258.jpeg,0,9,1
3984,3230202633db714e.jpeg,cdc92322855f7974.jpeg,0,10,0
3985,0c009298d1d3f2da.jpeg,f1b3f87cc0989d93.jpeg,1,1,8
3986,7327274717bc7258.jpeg,8fcbaf8b68e58482.jpeg,0,10,0
3987,2427c9d4b7c6988c.jpeg,504826666b64f4f1.jpeg,4,5,1
3988,3383a3a7c0511932.jpeg,781bd3f6dba9846c.jpeg,8,1,1
3989,297371c56beb6b4e.jpeg,8ce666859cdc4ace.jpeg,6,3,1
3990,32326ac581e5c153.jpeg,c0c1c3a7965396a6.jpeg,10,0,0
3991,485cb79f9fe88aa6.jpeg,c10b98883a305199.jpeg,4,5,1
3992,8ce666859cdc4ace.jpeg,b292b8e8c8e8d858.jpeg,10,0,0
3993,00002020b4b8b026.jpeg,d8fc3d9d9cb7f7f6.jpeg,1,7,2
3994,a79a889dcec2a62e.jpeg,f1f9bb577423306c.jpeg,8,2,0
3995,1c9c9a0d59782e4a.jpeg,400a49c934341411.jpeg,8,2,0
3996,a9c9e1c8f2a0cc4c.jpeg,ee76631898b41d49.jpeg,0,2,8
3997,cce863e360d89062.jpeg,eee8e1e0eacffdb4.jpeg,10,0,0
3998,c480e060e2666c6c.jpeg,c8c9d19391c8e8d2.jpeg,7,0,3
3999,0400c84ccc4c48b2.jpeg,3432390eb6881e92.jpeg,2,2,6
4000,30f65d09b132aae3.jpeg,9b9b6e1f7aecf9e8.jpeg,0,10,0
4001,c6846171933020fc.jpeg,da1a393b3be7e0ec.jpeg,5,4,1
4002,0787e6ac8c99699e.jpeg,86060e1313525b10.jpeg,10,0,0
4003,00c292b11a11950b.jpeg,9ea0818dc88838aa.jpeg,9,0,1
4004,ca4c9d8d1d4c8f2d.jpeg,e9e9e9e16b6bd8cd.jpeg,3,7,0
4005,2dc9ccf4545595bd.jpeg,fb9d7b8228694e4a.jpeg,9,1,0
4006,110323f2f6de0b32.jpeg,5f66b66c6667e13d.jpeg,10,0,0
4007,c3c3e7c323318020.jpeg,e66e3e96ab976363.jpeg,0,10,0
4008,898e86c6ced89c34.jpeg,a4c4c28ce1e26060.jpeg,10,0,0
4009,66244d5b54541f2a.jpeg,78e2e1f08ccbcfd7.jpeg,1,4,5
4010,98bb382dcf514545.jpeg,dedfdf3fceae6c6e.jpeg,2,8,0
4011,044d59694f1a3b0a.jpeg,747071e0f0a928e1.jpeg,7,2,1
4012,9686c3cda9f871b9.jpeg,fbff65679bdef6fe.jpeg,10,0,0
4013,711747e969e8c201.jpeg,e06167fc3c9cecec.jpeg,10,0,0
4014,c098b1704c7db9bb.jpeg,cccc9c5cdb49e263.jpeg,9,1,0
4015,565ee81a95b5e424.jpeg,6c688c4d60d14b29.jpeg,1,9,0
4016,c6cec8e474362723.png,f7e960e557e77f74.jpeg,9,1,0
4017,1cdcbceee296a6b4.jpeg,955d9ecc433b9f6f.jpeg,4,5,1
4018,808080a03934250b.jpeg,c5e8b0304492ded4.jpeg,3,5,2
4019,8acb699686d7f080.jpeg,db1ddb579747cf99.jpeg,7,3,0
4020,94d6b64a8c940b20.jpeg,bebf3ab3f937ecfc.jpeg,10,0,0
4021,b2dadb133397060b.jpeg,c8d952d6c353d398.jpeg,10,0,0
4022,607c3cf435e898bc.jpeg,62763676a5d9e4c0.jpeg,4,3,3
4023,1e3cd0d83a55cdb2.jpeg,484a4a4205826cd8.jpeg,4,4,2
4024,7c3ca7ad69410fff.jpeg,c9ddf4c480010343.jpeg,9,0,1
4025,6423337373c10f0e.jpeg,dadb646419b9998a.jpeg,9,1,0
4026,3c4e4ecdc9929294.jpeg,d8d8f8b8405273f3.jpeg,9,1,0
4027,71d6948c98999696.jpeg,e06167fc3c9cecec.jpeg,5,1,4
4028,2c6868d161c4c356.jpeg,b3b286c6b4b05c6d.jpeg,2,1,7
4029,25711a6c6d249a32.jpeg,523292c5a998e0fd.jpeg,9,0,1
4030,9943534242484a4a.png,a3e2d092906565e3.jpeg,10,0,0
4031,0c0ea5695be6eeec.jpeg,c684525666868a92.jpeg,0,10,0
4032,a6c6c6be343898c5.jpeg,c74683e339b9b830.jpeg,4,6,0
4033,90d0e1f1891310f1.jpeg,ec9c0d4c18bc78cc.jpeg,8,1,1
4034,8ce666859cdc4ace.jpeg,d8e070f2d2302c0c.jpeg,10,0,0
4035,153c34b4d978289c.jpeg,854c921b0b565c33.jpeg,10,0,0
4036,70280b1376cf9c70.jpeg,7262646126722230.jpeg,10,0,0
4037,23233383696874b1.jpeg,e448dc96c8373732.jpeg,0,10,0
4038,200062781c870006.jpeg,6872f9f9a61e5074.jpeg,10,0,0
4039,dad498595ab4f414.jpeg,f8b0bcd85bccc7b2.jpeg,3,3,4
4040,1db5eddeb5f90b4c.jpeg,f37164a4d456dbf8.jpeg,6,1,3
4041,00917f3e3e672e12.png,c2080a4ae3221819.jpeg,0,10,0
4042,95d5f5c9a6330b4b.jpeg,d8ecb8d8b292c3a1.jpeg,0,5,5
4043,1d99b0b8f8b879b8.jpeg,301395c1c9cbdc56.jpeg,10,0,0
4044,375f7c1e33d5cc68.jpeg,b535991a9d1acf8c.jpeg,0,10,0
4045,5a3465c949651fcf.jpeg,9ae16108cdc58323.jpeg,6,2,2
4046,110323f2f6de0b32.jpeg,d44848626458f874.jpeg,8,2,0
4047,71d6948c98999696.jpeg,e0f0fcfefafb7bf8.jpeg,4,4,2
4048,164748c42f2b1bfc.jpeg,b535991a9d1acf8c.jpeg,0,10,0
4049,ecce967b707e77ee.jpeg,efdbeb5296726243.jpeg,3,1,6
4050,b2d1d1c9acd8d8c4.jpeg,b554515d55547c6b.jpeg,1,9,0
4051,949d8d8d9d89cade.jpeg,cda7b6383831303a.jpeg,10,0,0
4052,7262646126722230.jpeg,e63c9884180c1d0d.jpeg,0,10,1
4053,1b5cdb9c35f02019.jpeg,a9af0b994163179a.jpeg,1,5,4
4054,3b9919a9cccecb1c.jpeg,a4c4c28ce1e26060.jpeg,10,0,0
4055,297371c56beb6b4e.jpeg,e0e0c3e6d6d6a7dc.jpeg,10,0,0
4056,0e0e0e0c91382e18.jpeg,f1d9b5a4eb692b6b.jpeg,3,5,2
4057,5797cfcfd633bcb6.jpeg,99995351b0b0aaab.jpeg,1,4,5
4058,7cdcd85c8d233331.jpeg,90d0e1f1891310f1.jpeg,6,4,0
4059,0e1e7f7c060a45c6.jpeg,39bd94b3b393e4e0.jpeg,0,10,0
4060,c353a477b6900a06.jpeg,e061d8902c299300.jpeg,0,10,0
4061,b070744b9998e8e1.jpeg,e8e8e6c6e4a6273e.jpeg,6,3,1
4062,0682f2b6df97bb19.jpeg,e1c4dc5868581018.jpeg,2,7,1
4063,d5e5e67612b2fa69.jpeg,ecce967b707e77ee.jpeg,9,1,0
4064,392d24cc4cec84a5.jpeg,40c089ece0616070.jpeg,9,1,0
4065,9c38390b19070e86.jpeg,c8c9d19391c8e8d2.jpeg,10,0,0
4066,a9617aaef886b4c1.jpeg,e0d0797e5e16a6ae.jpeg,6,3,1
4067,b0f0b8b071f5c1f1.jpeg,d4394985b66ba1a1.jpeg,1,8,1
4068,090132f0d836324f.jpeg,8492a0a0a32379e6.jpeg,3,5,2
4069,b7f3d69c3932cc30.jpeg,f4f97bae7676d6f6.jpeg,10,0,0
4070,34727a6c666a8dd4.jpeg,ee76631898b41d49.jpeg,10,0,0
4071,153c34b4d978289c.jpeg,94a08c2ba38d1594.jpeg,10,0,0
4072,0f079797982c61a9.jpeg,91350f4f53190f07.jpeg,10,0,0
4073,1c1b91b4326d71b9.jpeg,88892f2733e7e3c7.jpeg,10,0,0
4074,070f0c0d5d142f00.jpeg,5797cfcfd633bcb6.jpeg,9,0,1
4075,0ea9c84146b696dc.jpeg,32383cbdf5065646.jpeg,10,0,0
4076,9393a6c4c3d0e032.jpeg,b4b477367563a6b6.jpeg,10,0,0
4077,b2b24f7bd8ce868c.jpeg,d8494832ccc4d0f8.jpeg,9,0,1
4078,39b99cea6070785c.jpeg,70d0e49591c5c030.jpeg,0,9,1
4079,395df9ececcc2346.jpeg,4c4dc3a3ae7a72a1.jpeg,5,0,5
4080,21260448c9d690c6.jpeg,6048854c2a4c4c36.jpeg,0,5,5
4081,00c0cb9bd3f49494.jpeg,e62ebab5378381e0.jpeg,1,8,1
4082,43c7933162e2ad96.jpeg,949498cc4ed098b2.png,10,0,0
4083,6d785ee7e2f8f8f2.jpeg,c3c3e7c323318020.jpeg,10,0,0
4084,c6cec8e474362723.png,d0d4daf330d81450.jpeg,0,10,0
4085,30b0a3797d3b3b7a.jpeg,a3a7e26a9833d3e3.jpeg,10,0,0
4086,6363635ad4be6d4c.jpeg,f2d49475acf3c5dc.jpeg,0,5,5
4087,3191dde5a02cc298.jpeg,595b53dbc2e4ad67.jpeg,9,1,0
4088,5a981c985958a058.jpeg,b292523253992925.jpeg,10,0,0
4089,8191a3cecce96828.jpeg,8383b3d318c3dc5c.jpeg,10,0,0
4090,72322a6e25645213.jpeg,b2b24f7bd8ce868c.jpeg,0,9,1
4091,2622f0d0dac89e9e.jpeg,f8e4949a94c58d2c.jpeg,8,0,2
4092,cfec2dc9c8d05968.jpeg,e36567e571b38a80.jpeg,10,0,0
4093,72733261b09399d1.png,c787c3c5c7838183.jpeg,1,9,0
4094,1d3b3975672563a3.jpeg,2427c9d4b7c6988c.jpeg,10,0,0
4095,7cbe8ea484c8ccc7.jpeg,b5fdf4e766d1a0a6.jpeg,10,0,0
4096,262e2c1ed22c1a5a.jpeg,7a7b2e7ef08188e4.jpeg,2,8,0
4097,c645c3e2b69fc0f0.jpeg,d3c4ccfaf2e4f6f4.jpeg,2,8,0
4098,30b0a3797d3b3b7a.jpeg,534b4b531313637a.jpeg,6,3,1
4099,48b19393b3725333.jpeg,decdcd42169f9aaf.jpeg,8,2,0
4100,4c4dc3a3ae7a72a1.jpeg,6438203030b4b070.jpeg,1,9,1
4101,584f73527666e8c8.jpeg,d3d2daf284b07838.jpeg,10,0,0
4102,85ca4ae4c4e3c3c1.jpeg,87c7c7c7a4e56c6c.jpeg,0,10,0
4103,964f8f1d9d5f6fa1.jpeg,d3478ebc82ce3609.jpeg,9,1,0
4104,40635356dcd1b2e6.jpeg,e3e3f2b1a2e24106.jpeg,9,0,1
4105,c381931504c090e4.jpeg,d0e8e8f8b86a484c.jpeg,1,8,1
4106,9ae16108cdc58323.jpeg,efdbeb5296726243.jpeg,5,1,4
4107,a5c8ee32534c7881.jpeg,d69009b1c1c4d8c0.jpeg,0,10,0
4108,848a838282b28e62.jpeg,b036a393272f5d03.jpeg,10,0,0
4109,5797cfcfd633bcb6.jpeg,a7e7e6f5c0c3d1b4.jpeg,0,10,0
4110,8fc200d9dd1c6c32.jpeg,cdad4c5832b2126a.jpeg,10,0,0
4111,149270991a64a484.jpeg,e3e767e6a4a66843.jpeg,10,0,0
4112,caea2a9bca78748f.jpeg,f2d49475acf3c5dc.jpeg,10,0,0
4113,7777b4d670a0d21a.jpeg,cdcce1635959beb2.jpeg,0,10,0
4114,3e3a3ab73eb8bc5d.jpeg,c0f4f8fc7c6dcf9a.jpeg,7,0,3
4115,a5c4e49c862638b9.jpeg,e3675e9a9b934cb0.jpeg,0,10,0
4116,9a1c3c9ec4838689.jpeg,d50705645832b591.jpeg,2,0,8
4117,0ff217444e2c7a8a.jpeg,9f8f86a7b312c4e5.jpeg,0,10,0
4118,052d230b03020280.jpeg,d3d2daf284b07838.jpeg,8,1,1
4119,3191dde5a02cc298.jpeg,4f0e708ef4e28ef0.jpeg,10,0,0
4120,c5e8b0304492ded4.jpeg,f57d1ca6b2a74918.jpeg,5,1,4
4121,7527a2a63c30da8e.jpeg,a6c6c6be343898c5.jpeg,1,9,0
4122,81c2c888c0f0700f.jpeg,e6e6fe7c3d302020.jpeg,0,10,0
4123,98d9c71ff2649871.jpeg,c684525666868a92.jpeg,3,6,1
4124,13a0abbb9eb9f6cc.jpeg,e6e6fe7c3d302020.jpeg,0,10,0
4125,5071e1e8822e7051.jpeg,52534ada9a061000.jpeg,10,0,0
4126,20a686aca4cd9d96.jpeg,fc7c68cc6d130e0c.jpeg,0,10,0
4127,8191a3cecce96828.jpeg,f2b2b8b0e0e9e8ec.jpeg,9,1,0
4128,0c8a10848cdddc7c.jpeg,3d3f276c75b5bebe.png,10,0,0
4129,426e6224471d986c.jpeg,b292523253992925.jpeg,10,0,0
4130,9e9e9fb2f2a72112.jpeg,dedc5accf0dccffb.jpeg,10,0,0
4131,3e3e3cfc39397915.jpeg,d5e5e67612b2fa69.jpeg,5,4,1
4132,b4f1d9cd534c2958.jpeg,d0d0d80c00846279.jpeg,5,2,3
4133,3432390eb6881e92.jpeg,79b1f1e3e43e6ccd.jpeg,2,5,3
4134,767513bb63b546c7.jpeg,82a48659759e8b6d.jpeg,3,1,6
4135,22672727040081c4.jpeg,b036a393272f5d03.jpeg,9,0,1
4136,00080424a6a32322.jpeg,7969c94b656e3670.jpeg,0,10,0
4137,1e3cd0d83a55cdb2.jpeg,e66e3e96ab976363.jpeg,0,10,0
4138,2dad94e4c4d95548.png,f0e0c8d1a684100c.jpeg,0,9,1
4139,504826666b64f4f1.jpeg,fbff65679bdef6fe.jpeg,10,0,0
4140,04c8f1704e5ad3f4.jpeg,82e168e961da0f0c.jpeg,4,3,3
4141,7262e2e1f0f9acb2.jpeg,79e9cc9c86849c92.jpeg,3,3,4
4142,0400c84ccc4c48b2.jpeg,313339f939a6a343.jpeg,3,0,7
4143,70d2c63612747e09.jpeg,90c0013158c96c38.jpeg,2,7,1
4144,66e6e6218dc9e0b9.png,d0c2480141200804.jpeg,6,2,2
4145,b7f3d69c3932cc30.jpeg,c4d0c8e524a6b4d8.jpeg,10,0,0
4146,292199a931193945.jpeg,5797cfcfd633bcb6.jpeg,9,0,1
4147,82870f03b3da9b8e.jpeg,898e86c6ced89c34.jpeg,0,10,0
4148,95d5f5c9a6330b4b.jpeg,e63c9884180c1d0d.jpeg,1,9,0
4149,18d0c14ccdf39881.jpeg,c6c64a4e2e161611.jpeg,2,4,4
4150,222566421391a1a5.jpeg,c0e0ac0e94a8b2d0.jpeg,0,9,1
4151,1b7475cd406b3bbb.jpeg,c5c64cf4d25291c0.jpeg,0,10,0
4152,72e2e2a0e1c32159.jpeg,f8b0bcd85bccc7b2.jpeg,3,3,4
4153,1db5eddeb5f90b4c.jpeg,d0e0f0d2596c3797.jpeg,7,0,3
4154,1b9f9fefd93e60c0.jpeg,68b1bdac2c56929c.jpeg,10,0,0
4155,5f66b66c6667e13d.jpeg,6438203030b4b070.jpeg,4,3,3
4156,340c0e666e7a7226.jpeg,80e0b0fcff37dfa6.jpeg,10,0,0
4157,061a512528898981.jpeg,cef6f6bcccccbc8c.jpeg,0,10,0
4158,06646168d6dacc81.jpeg,e0c0e060908d0799.jpeg,0,8,2
4159,20a686aca4cd9d96.jpeg,47ddbc7cda1b8549.png,0,10,0
4160,032353c6e6ea6a9e.jpeg,1b7475cd406b3bbb.jpeg,10,0,0
4161,37d9c0041f7f69c3.jpeg,64e3a5f10d000809.jpeg,4,4,2
4162,5816145634a0aa8b.jpeg,eb3b426464a68d9d.jpeg,1,2,7
4163,607c3cf435e898bc.jpeg,d6d0ec64b4a7e34b.jpeg,3,5,2
4164,5e5e5ecec6cc3b3f.jpeg,8eacb434cd726264.jpeg,10,0,0
4165,900dadcc8f25092c.jpeg,b5e7d2f5e6968d11.png,4,2,4
4166,301395c1c9cbdc56.jpeg,342015476e7f7e7f.jpeg,4,2,4
4167,0c0ea5695be6eeec.jpeg,3cb573b23e6edf62.jpeg,0,10,0
4168,109404061c69f6ea.jpeg,e3e767e6a4a66843.jpeg,1,8,1
4169,0d6969e6e6f1d256.jpeg,c1c0d0c444a4b431.jpeg,10,0,0
4170,864e4623d8bae992.jpeg,bcb0c6901a137532.jpeg,3,7,0
4171,34611b8bc3abc9e5.jpeg,71d6948c98999696.jpeg,7,3,0
4172,7c6ceeeae1929a9c.jpeg,86f6465a46f46d6d.jpeg,10,0,0
4173,0d2d6b6337971c2b.jpeg,a422c60675a5c491.jpeg,9,0,1
4174,36359ae2251d8e1d.jpeg,b8ecccc8d0e79705.jpeg,0,8,2
4175,00c6495a5b5b4a2f.jpeg,81b8f37325b6b554.jpeg,3,1,6
4176,a0e4671e2f6e39f9.jpeg,d26e2d51681909c0.jpeg,8,0,2
4177,0f079797982c61a9.jpeg,5b6909078c656969.jpeg,10,0,0
4178,09899d9a3267c823.jpeg,6363635ad4be6d4c.jpeg,8,1,1
